0.15000, 7.18815
0.16000, 7.17674
0.17000, 7.16593
0.18000, 7.15635
0.19000, 7.14838
0.20000, 7.14154
0.21000, 7.13515
0.22000, 7.12861
0.23000, 7.12161
0.24000, 7.11393
0.25000, 7.10567
0.26000, 7.09809
0.27000, 7.09276
0.28000, 7.09155
0.29000, 7.09757
0.30000, 7.11422
0.31000, 7.14376
0.32000, 7.18387
0.33000, 7.23116
0.34000, 7.28254
0.35000, 7.33611
0.36000, 7.39029
0.37000, 7.44382
0.38000, 7.49672
0.39000, 7.54936
0.40000, 7.60206
0.41000, 7.65503
0.42000, 7.70846
0.43000, 7.75945
0.44000, 7.79323
0.45000, 7.79217
0.46000, 7.74082
0.47000, 7.63203
0.48000, 7.46062
0.49000, 7.22655
0.50000, 6.94932
0.51000, 6.65308
0.52000, 6.35742
0.53000, 6.06464
0.54000, 5.77291
0.55000, 5.48025
0.56000, 5.18410
0.57000, 4.88178
0.58000, 4.57410
0.59000, 4.27525
0.60000, 4.00253
0.61000, 3.76927
0.62000, 3.57377
0.63000, 3.41076
0.64000, 3.27618
0.65000, 3.17031
0.66000, 3.09448
0.67000, 3.04726
0.68000, 3.01686
0.69000, 2.98908
0.70000, 2.95331
0.71000, 2.91238
0.72000, 2.87226
0.73000, 2.83654
0.74000, 2.79998
0.75000, 2.75527
0.76000, 2.70273
0.77000, 2.67081
0.78000, 2.69453
0.79000, 2.80163
0.80000, 2.99294
0.81000, 3.26307
0.82000, 3.60303
0.83000, 3.99066
0.84000, 4.40075
0.85000, 4.81266
0.86000, 5.22265
0.87000, 5.63084
0.88000, 6.03798
0.89000, 6.44702
0.90000, 6.86141
0.91000, 7.28143
0.92000, 7.69579
0.93000, 8.09051
0.94000, 8.44655
0.95000, 8.72617
0.96000, 8.88742
0.97000, 8.89909
0.98000, 8.76900
0.99000, 8.51390
1.00000, 8.15583
1.01000, 7.73625
1.02000, 7.30096
1.03000, 6.88528
1.04000, 6.48644
1.05000, 6.09308
1.06000, 5.69545
1.07000, 5.28948
1.08000, 4.87242
1.09000, 4.44702
1.10000, 4.03596
1.11000, 3.66638
1.12000, 3.35868
1.13000, 3.10918
1.14000, 2.90879
1.15000, 2.75007
1.16000, 2.63148
1.17000, 2.55279
1.18000, 2.51040
1.19000, 2.48869
1.20000, 2.46933
1.21000, 2.43885
1.22000, 2.40087
1.23000, 2.36281
1.24000, 2.32943
1.25000, 2.29616
1.26000, 2.25637
1.27000, 2.21048
1.28000, 2.18394
1.29000, 2.20769
1.30000, 2.30563
1.31000, 2.47692
1.32000, 2.71527
1.33000, 3.01134
1.34000, 3.34520
1.35000, 3.69457
1.36000, 4.04159
1.37000, 4.38396
1.38000, 4.72275
1.39000, 5.05956
1.40000, 5.39782
1.41000, 5.74134
1.42000, 6.09098
1.43000, 6.43735
1.44000, 6.76882
1.45000, 7.07604
1.46000, 7.35755
1.47000, 7.61357
1.48000, 7.84364
1.49000, 8.04481
1.50000, 8.21358
1.51000, 8.34978
1.52000, 8.46466
1.53000, 8.57195
1.54000, 8.68235
1.55000, 8.79622
1.56000, 8.91173
1.57000, 9.02797
1.58000, 9.14737
1.59000, 9.27304
1.60000, 9.40270
1.61000, 9.51549
1.62000, 9.58663
1.63000, 9.59328
1.64000, 9.51922
1.65000, 9.34965
1.66000, 9.07896
1.67000, 8.73262
1.68000, 8.34275
1.69000, 7.93645
1.70000, 7.52397
1.71000, 7.11199
1.72000, 6.70452
1.73000, 6.29652
1.74000, 5.88109
1.75000, 5.45680
1.76000, 5.04077
1.77000, 4.65403
1.78000, 4.32102
1.79000, 4.07774
1.80000, 3.96260
1.81000, 4.00170
1.82000, 4.17992
1.83000, 4.47352
1.84000, 4.85595
1.85000, 5.29138
1.86000, 5.74202
1.87000, 6.17862
1.88000, 6.60038
1.89000, 7.01237
1.90000, 7.42074
1.91000, 7.83513
1.92000, 8.26590
1.93000, 8.71388
1.94000, 9.14849
1.95000, 9.53263
1.96000, 9.83928
1.97000, 10.07462
1.98000, 10.25169
1.99000, 10.38214
2.00000, 10.47310
2.01000, 10.53080
2.02000, 10.56254
2.03000, 10.57922
2.04000, 10.59250
2.05000, 10.61099
2.06000, 10.63346
2.07000, 10.65663
2.08000, 10.67821
2.09000, 10.69895
2.10000, 10.72023
2.11000, 10.73884
2.12000, 10.73666
2.13000, 10.69257
2.14000, 10.58890
2.15000, 10.41929
2.16000, 10.17964
2.17000, 9.87295
2.18000, 9.52502
2.19000, 9.16627
2.20000, 8.81947
2.21000, 8.48285
2.22000, 8.14967
2.23000, 7.81437
2.24000, 7.47505
2.25000, 7.13052
2.26000, 6.78223
2.27000, 6.43991
2.28000, 6.11492
2.29000, 5.81639
2.30000, 5.54621
2.31000, 5.30480
2.32000, 5.09273
2.33000, 4.91093
2.34000, 4.76041
2.35000, 4.63907
2.36000, 4.53495
2.37000, 4.43416
2.38000, 4.32674
2.39000, 4.21533
2.40000, 4.10499
2.41000, 3.99842
2.42000, 3.89064
2.43000, 3.77522
2.44000, 3.65139
2.45000, 3.53638
2.46000, 3.45092
2.47000, 3.41265
2.48000, 3.42953
2.49000, 3.50758
2.50000, 3.64659
2.51000, 3.82667
2.52000, 4.02416
2.53000, 4.22067
2.54000, 4.41445
2.55000, 4.60695
2.56000, 4.79961
2.57000, 4.99378
2.58000, 5.19080
2.59000, 5.39077
2.60000, 5.58998
2.61000, 5.78399
2.62000, 5.96827
2.63000, 6.13810
2.64000, 6.28871
2.65000, 6.41482
2.66000, 6.50961
2.67000, 6.56594
2.68000, 6.58233
2.69000, 6.57458
