0.15000, 0.05765
0.16000, 0.05765
0.17000, 0.05765
0.18000, 0.05765
0.19000, 0.05766
0.20000, 0.05766
0.21000, 0.05765
0.22000, 0.05763
0.23000, 0.05762
0.24000, 0.05764
0.25000, 0.05772
0.26000, 0.05778
0.27000, 0.05770
0.28000, 0.05742
0.29000, 0.05718
0.30000, 0.05744
0.31000, 0.05849
0.32000, 0.05939
0.33000, 0.05850
0.34000, 0.05745
0.35000, 0.05713
0.36000, 0.05680
0.37000, 0.05646
0.38000, 0.05611
0.39000, 0.05575
0.40000, 0.05540
0.41000, 0.05506
0.42000, 0.05473
0.43000, 0.05443
0.44000, 0.05414
0.45000, 0.05389
0.46000, 0.05367
0.47000, 0.05349
0.48000, 0.05336
0.49000, 0.05328
0.50000, 0.05326
0.51000, 0.05330
0.52000, 0.05340
0.53000, 0.05358
0.54000, 0.05384
0.55000, 0.05418
0.56000, 0.05461
0.57000, 0.05513
0.58000, 0.05576
0.59000, 0.05648
0.60000, 0.05732
0.61000, 0.05827
0.62000, 0.05935
0.63000, 0.06055
0.64000, 0.06188
0.65000, 0.06335
0.66000, 0.06496
0.67000, 0.06671
0.68000, 0.06862
0.69000, 0.07069
0.70000, 0.08381
0.71000, 0.12484
0.72000, 0.16709
0.73000, 0.19436
0.74000, 0.21020
0.75000, 0.24744
0.76000, 0.34077
0.77000, 0.49071
0.78000, 0.64334
0.79000, 0.74041
0.80000, 0.76781
0.81000, 0.78713
0.82000, 0.85053
0.83000, 0.91963
0.84000, 1.00537
0.85000, 1.09888
0.86000, 1.19134
0.87000, 1.27387
0.88000, 1.34818
0.89000, 1.40071
0.90000, 1.39846
0.91000, 1.38099
0.92000, 1.37518
0.93000, 1.37855
0.94000, 1.38449
0.95000, 1.38790
0.96000, 1.38754
0.97000, 1.38272
0.98000, 1.37518
0.99000, 1.37315
1.00000, 1.38597
1.01000, 1.41261
1.02000, 1.42193
1.03000, 1.38054
1.04000, 1.33102
1.05000, 1.26756
1.06000, 1.19757
1.07000, 1.12846
1.08000, 1.06761
1.09000, 1.02159
1.10000, 0.98636
1.11000, 0.97168
1.12000, 0.90828
1.13000, 0.83940
1.14000, 0.75041
1.15000, 0.65049
1.16000, 0.54897
1.17000, 0.45515
1.18000, 0.37838
1.19000, 0.29533
1.20000, 0.26771
1.21000, 0.24793
1.22000, 0.24050
1.23000, 0.23491
1.24000, 0.22869
1.25000, 0.22190
1.26000, 0.21460
1.27000, 0.20686
1.28000, 0.19872
1.29000, 0.19025
1.30000, 0.18151
1.31000, 0.17257
1.32000, 0.16347
1.33000, 0.15429
1.34000, 0.14508
1.35000, 0.13591
1.36000, 0.12682
1.37000, 0.11789
1.38000, 0.10917
1.39000, 0.10073
1.40000, 0.09262
1.41000, 0.08490
1.42000, 0.07764
1.43000, 0.07089
1.44000, 0.06472
1.45000, 0.05918
1.46000, 0.03982
1.47000, 0.04013
1.48000, 0.05361
1.49000, 0.06233
1.50000, 0.06242
1.51000, 0.05884
1.52000, 0.05642
1.53000, 0.05636
1.54000, 0.05731
1.55000, 0.05797
1.56000, 0.05800
1.57000, 0.05775
1.58000, 0.05758
1.59000, 0.05758
1.60000, 0.05764
1.61000, 0.05764
1.62000, 0.05759
1.63000, 0.05760
1.64000, 0.05777
1.65000, 0.05798
1.66000, 0.05790
1.67000, 0.05723
1.68000, 0.05642
1.69000, 0.05669
1.70000, 0.05915
1.71000, 0.06220
1.72000, 0.06138
1.73000, 0.05240
1.74000, 0.04085
1.75000, 0.04333
1.76000, 0.06087
1.77000, 0.06949
1.78000, 0.07952
1.79000, 0.09079
1.80000, 0.10314
1.81000, 0.11640
1.82000, 0.13041
1.83000, 0.14501
1.84000, 0.16004
1.85000, 0.17532
1.86000, 0.19070
1.87000, 0.20601
1.88000, 0.22108
1.89000, 0.23576
1.90000, 0.24988
1.91000, 0.27793
1.92000, 0.32828
1.93000, 0.36079
1.94000, 0.37802
1.95000, 0.39126
1.96000, 0.42810
1.97000, 0.51768
1.98000, 0.66339
1.99000, 0.81700
2.00000, 0.92430
2.01000, 0.96351
2.02000, 0.98272
2.03000, 1.02624
2.04000, 1.04394
2.05000, 1.06447
2.06000, 1.08737
2.07000, 1.11220
2.08000, 1.13851
2.09000, 1.16585
2.10000, 1.19377
2.11000, 1.22183
2.12000, 1.24957
2.13000, 1.27655
2.14000, 1.30233
2.15000, 1.32645
2.16000, 1.34846
2.17000, 1.36791
2.18000, 1.38723
2.19000, 1.42194
2.20000, 1.40864
2.21000, 1.38319
2.22000, 1.37341
2.23000, 1.37675
2.24000, 1.38361
2.25000, 1.38636
2.26000, 1.38553
2.27000, 1.38368
2.28000, 1.38291
2.29000, 1.38312
2.30000, 1.38361
2.31000, 1.38383
2.32000, 1.38378
2.33000, 1.38365
2.34000, 1.38358
2.35000, 1.38360
2.36000, 1.38363
2.37000, 1.38365
2.38000, 1.38365
2.39000, 1.38364
2.40000, 1.38363
2.41000, 1.38363
2.42000, 1.38364
2.43000, 1.38364
2.44000, 1.38364
2.45000, 1.38364
2.46000, 1.38364
2.47000, 1.38364
2.48000, 1.38364
2.49000, 1.38364
2.50000, 1.38364
2.51000, 1.38364
2.52000, 1.38364
2.53000, 1.38364
2.54000, 1.38364
2.55000, 1.38364
2.56000, 1.38364
2.57000, 1.38364
2.58000, 1.38364
2.59000, 1.38364
2.60000, 1.38364
2.61000, 1.38364
2.62000, 1.38364
2.63000, 1.38364
2.64000, 1.38364
2.65000, 1.38364
2.66000, 1.38364
2.67000, 1.38364
2.68000, 1.38364
2.69000, 1.38364
2.70000, 1.38364
2.71000, 1.38364
2.72000, 1.38364
2.73000, 1.38364
2.74000, 1.38364
2.75000, 1.38364
2.76000, 1.38364
2.77000, 1.38364
2.78000, 1.38364
2.79000, 1.38364
2.80000, 1.38364
2.81000, 1.38364
2.82000, 1.38364
2.83000, 1.38364
2.84000, 1.38364
2.85000, 1.38363
2.86000, 1.38363
2.87000, 1.38363
2.88000, 1.38364
2.89000, 1.38365
2.90000, 1.38365
2.91000, 1.38362
2.92000, 1.38359
2.93000, 1.38360
2.94000, 1.38368
2.95000, 1.38380
2.96000, 1.38379
2.97000, 1.38349
2.98000, 1.38305
2.99000, 1.38305
3.00000, 1.38412
3.01000, 1.38580
3.02000, 1.38587
3.03000, 1.38199
3.04000, 1.37568
3.05000, 1.37515
3.06000, 1.38916
3.07000, 1.41282
3.08000, 1.41581
3.09000, 1.36517
3.10000, 1.25208
3.11000, 1.11643
3.12000, 1.00382
3.13000, 0.94125
3.14000, 0.91524
3.15000, 0.90698
3.16000, 0.89638
3.17000, 0.86035
3.18000, 0.77539
3.19000, 0.63608
3.20000, 0.48276
3.21000, 0.36286
3.22000, 0.30411
3.23000, 0.28026
3.24000, 0.25887
3.25000, 0.25287
3.26000, 0.24613
3.27000, 0.23876
3.28000, 0.23090
3.29000, 0.22270
3.30000, 0.21427
3.31000, 0.20575
3.32000, 0.19728
3.33000, 0.18898
3.34000, 0.18099
3.35000, 0.17345
3.36000, 0.16647
3.37000, 0.16021
3.38000, 0.15478
3.39000, 0.15033
3.40000, 0.14698
3.41000, 0.14487
3.42000, 0.14413
3.43000, 0.16449
3.44000, 0.21169
3.45000, 0.25655
3.46000, 0.27838
3.47000, 0.30112
3.48000, 0.36326
3.49000, 0.49202
3.50000, 0.65071
3.51000, 0.78008
3.52000, 0.83423
3.53000, 0.84934
3.54000, 0.89293
3.55000, 0.95695
3.56000, 1.03333
3.57000, 1.12041
3.58000, 1.20935
3.59000, 1.29132
3.60000, 1.35747
3.61000, 1.41748
3.62000, 1.41814
3.63000, 1.39005
3.64000, 1.37314
3.65000, 1.37395
3.66000, 1.38171
3.67000, 1.38640
3.68000, 1.38627
3.69000, 1.38421
3.70000, 1.38291
3.71000, 1.38292
3.72000, 1.38347
3.73000, 1.38383
3.74000, 1.38383
3.75000, 1.38368
3.76000, 1.38359
3.77000, 1.38358
3.78000, 1.38362
3.79000, 1.38365
3.80000, 1.38365
3.81000, 1.38364
3.82000, 1.38363
3.83000, 1.38363
3.84000, 1.38363
3.85000, 1.38364
3.86000, 1.38364
3.87000, 1.38364
3.88000, 1.38364
3.89000, 1.38364
3.90000, 1.38364
3.91000, 1.38364
3.92000, 1.38364
3.93000, 1.38364
3.94000, 1.38364
3.95000, 1.38364
3.96000, 1.38364
3.97000, 1.38364
3.98000, 1.38364
3.99000, 1.38364
4.00000, 1.38364
4.01000, 1.38364
4.02000, 1.38364
4.03000, 1.38364
4.04000, 1.38364
4.05000, 1.38364
4.06000, 1.38364
4.07000, 1.38364
4.08000, 1.38364
4.09000, 1.38364
4.10000, 1.38364
4.11000, 1.38364
4.12000, 1.38364
4.13000, 1.38364
4.14000, 1.38364
4.15000, 1.38364
4.16000, 1.38364
4.17000, 1.38364
4.18000, 1.38364
4.19000, 1.38364
4.20000, 1.38364
4.21000, 1.38364
4.22000, 1.38364
4.23000, 1.38364
4.24000, 1.38364
4.25000, 1.38364
4.26000, 1.38364
4.27000, 1.38364
4.28000, 1.38364
4.29000, 1.38364
4.30000, 1.38364
4.31000, 1.38364
4.32000, 1.38364
4.33000, 1.38364
4.34000, 1.38364
4.35000, 1.38364
4.36000, 1.38364
4.37000, 1.38364
4.38000, 1.38364
4.39000, 1.38364
4.40000, 1.38364
4.41000, 1.38364
4.42000, 1.38364
4.43000, 1.38364
4.44000, 1.38364
4.45000, 1.38364
4.46000, 1.38364
4.47000, 1.38364
4.48000, 1.38364
4.49000, 1.38364
4.50000, 1.38364
4.51000, 1.38364
4.52000, 1.38364
4.53000, 1.38364
4.54000, 1.38364
4.55000, 1.38364
4.56000, 1.38364
4.57000, 1.38364
4.58000, 1.38364
4.59000, 1.38364
4.60000, 1.38364
4.61000, 1.38364
4.62000, 1.38364
4.63000, 1.38364
4.64000, 1.38364
4.65000, 1.38364
4.66000, 1.38364
4.67000, 1.38364
4.68000, 1.38364
4.69000, 1.38364
4.70000, 1.38364
4.71000, 1.38364
4.72000, 1.38364
4.73000, 1.38364
4.74000, 1.38364
4.75000, 1.38364
4.76000, 1.38364
4.77000, 1.38364
4.78000, 1.38364
4.79000, 1.38364
4.80000, 1.38364
4.81000, 1.38364
4.82000, 1.38364
4.83000, 1.38364
4.84000, 1.38364
4.85000, 1.38364
4.86000, 1.38364
4.87000, 1.38364
4.88000, 1.38364
4.89000, 1.38364
4.90000, 1.38364
4.91000, 1.38364
4.92000, 1.38364
4.93000, 1.38364
4.94000, 1.38364
4.95000, 1.38364
4.96000, 1.38364
4.97000, 1.38364
4.98000, 1.38364
4.99000, 1.38364
5.00000, 1.38364
5.01000, 1.38363
5.02000, 1.38364
5.03000, 1.38364
5.04000, 1.38364
5.05000, 1.38364
5.06000, 1.38363
5.07000, 1.38362
5.08000, 1.38363
5.09000, 1.38365
5.10000, 1.38368
5.11000, 1.38367
5.12000, 1.38359
5.13000, 1.38349
5.14000, 1.38350
5.15000, 1.38365
5.16000, 1.38368
5.17000, 1.38371
5.18000, 1.38372
5.19000, 1.38372
5.20000, 1.38369
5.21000, 1.38362
5.22000, 1.38352
5.23000, 1.38336
5.24000, 1.38316
5.25000, 1.38289
5.26000, 1.38256
5.27000, 1.38216
5.28000, 1.38167
5.29000, 1.38110
5.30000, 1.38043
5.31000, 1.37966
5.32000, 1.37878
5.33000, 1.37779
5.34000, 1.37667
5.35000, 1.37543
5.36000, 1.37405
5.37000, 1.37253
5.38000, 1.37086
5.39000, 1.36904
5.40000, 1.36705
5.41000, 1.36490
5.42000, 1.36256
5.43000, 1.36005
5.44000, 1.35734
5.45000, 1.35099
5.46000, 1.31204
5.47000, 1.26927
5.48000, 1.23729
5.49000, 1.22030
5.50000, 1.19117
5.51000, 1.11694
5.52000, 0.98125
5.53000, 0.82182
5.54000, 0.68729
5.55000, 0.61255
5.56000, 0.58377
5.57000, 0.57644
5.58000, 0.56697
5.59000, 0.53535
5.60000, 0.46242
5.61000, 0.33935
5.62000, 0.20007
5.63000, 0.08959
5.64000, 0.04186
5.65000, 0.04091
5.66000, 0.05674
5.67000, 0.06429
5.68000, 0.06259
5.69000, 0.05800
5.70000, 0.05589
5.71000, 0.05630
5.72000, 0.05753
5.73000, 0.05812
5.74000, 0.05802
5.75000, 0.05769
5.76000, 0.05753
5.77000, 0.05756
5.78000, 0.05764
5.79000, 0.05767
5.80000, 0.05766
5.81000, 0.05765
5.82000, 0.05768
5.83000, 0.05771
5.84000, 0.05768
5.85000, 0.05764
5.86000, 0.05763
5.87000, 0.05762
5.88000, 0.05760
5.89000, 0.05759
5.90000, 0.05757
5.91000, 0.05756
5.92000, 0.05754
5.93000, 0.05753
5.94000, 0.05751
5.95000, 0.05750
5.96000, 0.05748
5.97000, 0.05747
5.98000, 0.05745
5.99000, 0.05744
6.00000, 0.05743
6.01000, 0.05742
6.02000, 0.05741
6.03000, 0.05740
6.04000, 0.05740
6.05000, 0.05739
6.06000, 0.05739
6.07000, 0.05739
6.08000, 0.05739
6.09000, 0.05739
6.10000, 0.05740
6.11000, 0.05741
6.12000, 0.05742
6.13000, 0.05743
6.14000, 0.05745
6.15000, 0.05747
6.16000, 0.05750
6.17000, 0.05752
6.18000, 0.05756
6.19000, 0.05759
6.20000, 0.05763
6.21000, 0.05793
6.22000, 0.05855
6.23000, 0.05843
6.24000, 0.05669
6.25000, 0.05435
6.26000, 0.05468
6.27000, 0.06100
6.28000, 0.07123
6.29000, 0.07614
6.30000, 0.06645
6.31000, 0.05422
6.32000, 0.08192
6.33000, 0.16740
6.34000, 0.25175
6.35000, 0.35148
6.36000, 0.45670
6.37000, 0.55753
6.38000, 0.64408
6.39000, 0.71899
6.40000, 0.75981
6.41000, 0.77205
6.42000, 0.83039
6.43000, 0.96568
6.44000, 1.12506
6.45000, 1.24647
6.46000, 1.29772
6.47000, 1.30805
6.48000, 1.31421
6.49000, 1.33960
